title;type;authors;doi;cite_number;volume;issue;date
Effective use of quality function deployment and Kansei engineering for product planning with sensory customer requirements: A plain yogurt case;case report;Leman Esra Dolgun - Gülser Köksal;/doi/full/10.1080/08982112.2017.1366511;5;30;4;2018
Open problems and issues in optimal design;article;Willis A. Jensen;/doi/full/10.1080/08982112.2018.1517884;2;30;4;2018
Which runs to skip in two-level factorial designs when not all can be performed;article;Rafel Xampeny- Pere Grima - Xavier Tort-Martorell;/doi/full/10.1080/08982112.2018.1428751;2;30;4;2018
Dual-response optimization using a patient rule induction method;article;Dong-Hee Lee- Jin-Kyung Yang - Kwang-Jae Kim;/doi/full/10.1080/08982112.2017.1417599;7;30;4;2018
Choosing parameter values for a geometric CUSUM chart for detecting an upward shift in a proportion;article;Patrick D. Bourke;/doi/full/10.1080/08982112.2018.1443341;1;30;4;2018
Sensor fault detection based on principal component analysis for interval-valued data;article;Tarek Ait-Izem- M.-Faouzi Harkat- Messaoud Djeghaba - Frédéric Kratz;/doi/full/10.1080/08982112.2017.1391288;7;30;4;2018
Risk-based safety and mission assurance: Approach and experiences in practice;article;Jesse Leitner- Bhanu Sood- Eric Isaac- Jack Shue- Nancy Lindsey - Jeannette Plante;/doi/full/10.1080/08982112.2018.1473584;0;30;4;2018
Modeling the relationship between reliability assessment and risk predictors using Bayesian networks and a multiple logistic regression model;article;Anan Halabi- Ron S. Kenett - Laura Sacerdote;/doi/full/10.1080/08982112.2017.1368556;5;30;4;2018
A reliability assessment approach for systems with heterogeneous component information;article;Jianyu Xu- Dan Yu- Qingpei Hu - Min Xie;/doi/full/10.1080/08982112.2017.1402935;1;30;4;2018
Reliability analysis of weighted k-out-of-n systems with variable demand;article;Jason L. Cook;/doi/full/10.1080/08982112.2018.1506132;3;30;4;2018
Comparing methods for assessing reliability uncertainty based on pass/fail data collected over time;article;Jeff I. Abes- Michael S. Hamada - Charles R. Hills;/doi/full/10.1080/08982112.2017.1417600;0;30;4;2018
Exploratory text data analysis for quality hypothesis generation;article;Theodore T. Allen- Zhenhuan Sui - Kaveh Akbari;/doi/full/10.1080/08982112.2018.1481216;16;30;4;2018
Derivation and application of the stream of variation model to the manufacture of ceramic floor tiles;article;José V. Abellán-Nebot;/doi/full/10.1080/08982112.2017.1385078;4;30;4;2018
A new proposal to improve the customer competitive benchmarking in QFD;article;Fiorenzo Franceschini - Domenico Maisano;/doi/full/10.1080/08982112.2018.1437178;4;30;4;2018
An improved approach for failure mode and effect analysis involving large group of experts: An application to the healthcare field;article;Hu-Chen Liu- Xiao-Yue You- Fugee Tsung - Ping Ji;/doi/full/10.1080/08982112.2018.1448089;44;30;4;2018
Experiencing the practice of statistics with simple experiments;article;Alexandra J. Hamada- Christina A. Hamada- Masaru Hamada - Michael S. Hamada;/doi/full/10.1080/08982112.2018.1482341;1;30;4;2018
Increasing a gas distributor net profit through Lean Six Sigma;case report;Derek Gomes Leite- Richard Andres Estombelo Montesco - Celso Satoshi Sakuraba;/doi/full/10.1080/08982112.2017.1386787;0;30;3;2018
Achieving aggressive goals through Lean Six Sigma: A case study to improve revenue collection;case report;Alyson Deithorn - Jamison V. Kovach;/doi/full/10.1080/08982112.2018.1437448;3;30;3;2018
Applying Lean Six Sigma methods to reduce length of stay in a hospital's emergency department;case report;Sandra L. Furterer;/doi/full/10.1080/08982112.2018.1464657;12;30;3;2018
Designing for Six Sigma in a private organization in China under TQM implementation: A case study;case report;Na Li- Chad Laux - Jiju Antony;/doi/full/10.1080/08982112.2018.1475674;1;30;3;2018
Lean Six Sigma meets data science: Integrating two approaches based on three case studies;article;Inez M. Zwetsloot- Alex Kuiper- Thomas S. Akkerhuis - Henk de Koning;/doi/full/10.1080/08982112.2018.1434892;10;30;3;2018
Improving baggage flow in the baggage handling system at a UAE-based airline using lean Six Sigma tools;article;Imad Alsyouf- Uday Kumar- Lubna Al-Ashi - Muna Al-Hammadi;/doi/full/10.1080/08982112.2018.1437180;9;30;3;2018
A review of critical success factors for the successful implementation of Lean Six Sigma and Six Sigma in manufacturing small and medium sized enterprises;article;Roland Stankalla- Oksana Koval - Felicita Chromjakova;/doi/full/10.1080/08982112.2018.1448933;13;30;3;2018
Toward cycle time reduction in manufacturing SMEs: Proposal and evaluation;article;Anupama Prashar;/doi/full/10.1080/08982112.2018.1460669;2;30;3;2018
Analysis of defect propagation in the product development process based on key activity nodes;article;Huimeng Zheng- Weidong Liu- Chengdi Xiao - Wenbin Nie;/doi/full/10.1080/08982112.2017.1353096;0;30;3;2018
Monitoring fractional nonconformance for short-run production;article;Xin Zhou- Kondaswamy Govindaraju - Geoff Jones;/doi/full/10.1080/08982112.2017.1360499;3;30;3;2018
Power approximations for generalized linear models using the signal-to-noise transformation method;article;Thomas H. Johnson- Laura Freeman- Jim Simpson - Colin Anderson;/doi/full/10.1080/08982112.2017.1361537;0;30;3;2018
Comparing two measurement systems using the probability of agreement web app;article;Laura T. da Rocha - Nathaniel T. Stevens;/doi/full/10.1080/08982112.2017.1361538;0;30;3;2018
Quality quandaries: Incorporating practical constraints into a designed experiment;Quality quandaries: Incorporating practical constraints into a designed experiment;Christine M. Anderson-Cook - Michael S. Hamada;/doi/full/10.1080/08982112.2018.1450511;1;30;3;2018
Open challenges: Determination of root cause frequency;Open challenges: Determination of root cause frequency;Willis A. Jensen;/doi/full/10.1080/08982112.2018.1474224;2;30;3;2018
A discrete spatial model for wafer yield prediction;article;Hao Wang- Bo Li- Seung Hoon Tong- In-Kap Chang - Kaibo Wang;/doi/full/10.1080/08982112.2017.1328063;2;30;2;2018
An alternative approach to accept on zero and accept on one sampling plans;article;Rich Newman - Siyun Yu;/doi/full/10.1080/08982112.2017.1328064;4;30;2;2018
Prediction intervals for the original response when using Manly’s exponential transformations;article;Marcus B. Perry;/doi/full/10.1080/08982112.2017.1357827;1;30;2;2018
Monitoring the coefficient of variation using a variable parameters chart;article;Wai Chung Yeong- Sok Li Lim- Michael Boon Chong Khoo - Philippe Castagliola;/doi/full/10.1080/08982112.2017.1310230;12;30;2;2018
Shewhart dispersion charts made easy for mild to moderately autocorrelated normally distributed data;article;Ross Sparks;/doi/full/10.1080/08982112.2017.1311415;4;30;2;2018
In-control performance of the joint Phase II  − S control charts when parameters are estimated;article;Lorena D. Loureiro- Eugenio K. Epprecht- S. Chakraborti - Felipe S. Jardim;/doi/full/10.1080/08982112.2017.1349914;8;30;2;2018
Optimum variable-dimension EWMA chart for multivariate statistical process control;article;Eugenio K. Epprecht- Francisco Aparisi - Omar Ruiz;/doi/full/10.1080/08982112.2017.1358367;3;30;2;2018
Abrupt change of process behavior: The Anderson-Darling detection tool;article;Y. N. Marmor - E. Bashkansky;/doi/full/10.1080/08982112.2017.1343480;0;30;2;2018
Nonconvex optimization of desirability functions;article;Basak Akteke-Ozturk- Gulser Koksal - Gerhard Wilhelm Weber;/doi/full/10.1080/08982112.2017.1315136;6;30;2;2018
Design and analysis of computer experiment via dimensional analysis;article;Weijie Shen- Dennis K. J. Lin - Chia-Jung Chang;/doi/full/10.1080/08982112.2017.1320726;4;30;2;2018
Analysis of repairable systems with severe left censoring or truncation;article;David Trindade - Swami Nathan;/doi/full/10.1080/08982112.2017.1343481;0;30;2;2018
Reliability improvement of diamond drill bits using design of experiments;case report;Juntao Fang- Zhen He- Zhaomin Zhang - Shuguang He;/doi/full/10.1080/08982112.2017.1311414;3;30;2;2018
Quality quandaries: Predicting a population of curves;article;M. Fugate- M. S. Hamada - B. P. Weaver;/doi/full/10.1080/08982112.2017.1417601;1;30;2;2018
Quality and statistical thinking in a parliament and beyond;article;Pedro Manuel Saraiva;/doi/full/10.1080/08982112.2017.1368557;3;30;1;2018
Discussion of Quality and statistical thinking in parliament and beyond;discussion;Geoff Vining;/doi/full/10.1080/08982112.2017.1374788;0;30;1;2018
Discussion of Quality and statistical thinking in a parliament and beyond;discussion;Bart A. Lameijer- Inez M. Zwetsloot - Ronald J. M. M. Does;/doi/full/10.1080/08982112.2017.1374787;0;30;1;2018
Rejoinder;Rejoinder;Pedro Manuel Saraiva;/doi/full/10.1080/08982112.2018.1384646;0;30;1;2018
Design augmentation for response optimization and model estimation;article;Christopher J. Nachtsheim - Bradley Jones;/doi/full/10.1080/08982112.2017.1382298;4;30;1;2018
Discussion on Design augmentation for response optimization and model estimation;discussion;Peter Goos;/doi/full/10.1080/08982112.2018.1386024;0;30;1;2018
Discussion of Design augmentation for response optimization and model estimation;discussion;David C. Woods;/doi/full/10.1080/08982112.2017.1383120;0;30;1;2018
Rejoinder;Rejoinder;Bradley Jones - Christopher J. Nachtsheim;/doi/full/10.1080/08982112.2018.1386459;0;30;1;2018
Scaling-up process characterization;article;John Sall;/doi/full/10.1080/08982112.2017.1361539;6;30;1;2018
Discussion of Scaling-up process characterization;discussion;José G. Ramírez;/doi/full/10.1080/08982112.2017.1382293;1;30;1;2018
Discussion of Scaling-up process characterization;discussion;William H. Woodall- Lata Kodali - Emmanuel Yashchin;/doi/full/10.1080/08982112.2017.1381487;1;30;1;2018
Rejoinder;Rejoinder;John Sall;/doi/full/10.1080/08982112.2017.1382180;0;30;1;2018
Modeling and monitoring methods for spatial and image data;article;Bianca Maria Colosimo;/doi/full/10.1080/08982112.2017.1366512;18;30;1;2018
Discussion of Modeling and monitoring methods for spatial and image data;discussion;Yacov Malinovich - David M. Steinberg;/doi/full/10.1080/08982112.2017.1379282;0;30;1;2018
Statistical transfer learning: A review and some extensions to statistical process control;article;Fugee Tsung- Ke Zhang- Longwei Cheng - Zhenli Song;/doi/full/10.1080/08982112.2017.1373810;19;30;1;2018
Discussion on Statistical transfer learning: A review and some extensions to statistical process control;discussion;Xuemin Zi - Changliang Zou;/doi/full/10.1080/08982112.2018.1388053;1;30;1;2018
Discussion of Statistical transfer learning: A review and some extensions to statistical process control;discussion;Panagiotis Tsiamyrtzis;/doi/full/10.1080/08982112.2018.1386956;0;30;1;2018
Rejoinder;Rejoinder;Fugee Tsung- Ke Zhang- Longwei Cheng - Zhenli Song;/doi/full/10.1080/08982112.2018.1390957;0;30;1;2018
Jump regression: image processing: and quality control;article;Peihua Qiu;/doi/full/10.1080/08982112.2017.1357077;9;30;1;2018
Discussion on Jump regression: image processing: and quality control;discussion;Alistair Forbes;/doi/full/10.1080/08982112.2017.1379805;0;30;1;2018
Discussion of Jump regression: image processing: and quality control;discussion;Wei Jiang - Wenpo Huang;/doi/full/10.1080/08982112.2017.1379806;1;30;1;2018
Rejoinder;Rejoinder;Peihua Qiu;/doi/full/10.1080/08982112.2017.1382189;0;30;1;2018
Quality quandaries: Uses of simulation;article;M. S. Hamada - B. P. Weaver;/doi/full/10.1080/08982112.2017.1366513;0;30;1;2018
Open challenges: Correlation of intermediate and final measurements;Open challenges: Correlation of intermediate and final measurements;Willis A. Jensen;/doi/full/10.1080/08982112.2017.1402936;3;30;1;2018
Analyzing ordinal data from a split-plot design in the presence of a random block effect;article;Heidi Arnouts - Peter Goos;/doi/full/10.1080/08982112.2017.1303069;1;29;4;2017
The variation management framework (VMF): A unifying graphical representation of robust design;article;T. J. Howard- T. Eifler- S. N. Pedersen- S. M. Göhler- S. M. Boorla - M. E. Christensen;/doi/full/10.1080/08982112.2016.1272121;8;29;4;2017
The use of nested desirability functions and quality indices for multi-response robust parameter design problems;article;Joseph P. Bellucci - Kenneth W. Bauer Jr.;/doi/full/10.1080/08982112.2017.1288914;3;29;4;2017
A sequential augmentation method to eliminate multicollinearity;article;Armando J. Ríos - James R. Simpson;/doi/full/10.1080/08982112.2016.1258474;1;29;4;2017
Phase II control charts for monitoring dispersion when parameters are estimated;article;M. D. Diko- R. Goedhart- S. Chakraborti- R. J. M. M. Does - E. K. Epprecht;/doi/full/10.1080/08982112.2017.1288915;14;29;4;2017
An economic off-line quality control approach for unstable production processes;article;Zhenlu Chen- Rong Pan - Lirong Cui;/doi/full/10.1080/08982112.2017.1303070;1;29;4;2017
Modeling reliability with a two-sided power distribution;article;Christopher M. Mance- Kash Barker - Justin R. Chimka;/doi/full/10.1080/08982112.2016.1213395;1;29;4;2017
A multi-objective approach for resilience-based plant design optimization;article;T. Ganesan - I. Elamvazuthi;/doi/full/10.1080/08982112.2016.1255331;5;29;4;2017
Consistency analysis in quality classification problems with multiple rank-ordered agents;article;Fiorenzo Franceschini - Domenico Maisano;/doi/full/10.1080/08982112.2016.1255332;8;29;4;2017
Uncovering differences and similarities among quality function deployment-based methods in Design for X: Benchmarking in different domains;article;Mario Fargnoli - Tomohiko Sakao;/doi/full/10.1080/08982112.2016.1253849;20;29;4;2017
Process capability in industry: Setting preliminary statistical specification limits;article;Jos J. A. M. Weusten - Peter H. G. Tummers;/doi/full/10.1080/08982112.2016.1265650;1;29;4;2017
A variables multiple dependent state sampling plan based on a one-sided capability index;article;Chien-Wei Wu- Amy H. I. Lee - Chih-Chieh Chang Chien;/doi/full/10.1080/08982112.2017.1288913;17;29;4;2017
A structured overview on the use of computational simulators for teaching statistical methods;article;Marco Reis - Ron S. Kenett;/doi/full/10.1080/08982112.2016.1272122;8;29;4;2017
Application of combinatorial tests in video game testing;review;Bhargava Rohit Sagi - Rachel Silvestrini;/doi/full/10.1080/08982112.2017.1300919;2;29;4;2017
Quality quandaries: Statistical detective work to understand the isotopic ratios in Drum 68660 and the radioactive release at WIPP;article;E. J. Kelly- B. P. Weaver - D. K. Veirs;/doi/full/10.1080/08982112.2017.1336775;0;29;4;2017
Call for submissions to Open Challenges in Industrial Statistics column in Quality Engineering;announcement;NA;/doi/full/10.1080/08982112.2017.1353801;0;29;4;2017
EOV Editorial Board;EOV Editorial Board;NA;/doi/full/10.1080/08982112.2017.1384648;0;29;4;2017
Simultaneous optimization of quality and reliability characteristics through designed experiment;article;Shanshan Lv- Zhen He - Geoff Vining;/doi/full/10.1080/08982112.2017.1294696;4;29;3;2017
Analyzing degradation data with a random effects spline regression model;article;M. L. Fugate- M. S. Hamada - B. P. Weaver;/doi/full/10.1080/08982112.2017.1307390;4;29;3;2017
