title;type;authors;doi;cite_number;volume;issue;date
Index;index;NA;/doi/abs/10.1080/00224065.2016.11918179;0;48;4;2016
Editorial Collaborators;Editorial Collaborators;Fugee Tsung 
(Editor);/doi/abs/10.1080/00224065.2016.11918180;0;48;4;2016
An Experimental Diagnostic Procedure to Identify the Source of Defects in Multi-Stage and Multi-Component Production Processes;article;Martina Vandebroek- Lan Lan - Koen Knapen;/doi/abs/10.1080/00224065.2016.11918162;2;48;3;2016
Planning Fatigue Tests for Polymer Composites;article;Caleb B. King- Yili Hong- Stephanie P. Dehart- Patrick A. Defeo - Rong Pan;/doi/abs/10.1080/00224065.2016.11918163;4;48;3;2016
A Bayesian Approach to Multivariate Measurement System Assessment;article;Michael S. Hamada;/doi/abs/10.1080/00224065.2016.11918164;1;48;3;2016
Bayesian Networks in Survey Data: Robustness and Sensitivity Issues;article;Federica Cugnata- Ron S. Kenett - Silvia Salini;/doi/abs/10.1080/00224065.2016.11918165;2;48;3;2016
A Robust Multivariate EWMA Control Chart for Detecting Sparse Mean Shifts;article;Wenjuan Liang- Dongdong Xiang - Xiaolong Pu;/doi/abs/10.1080/00224065.2016.11918166;6;48;3;2016
A Study of Missing Data Imputation in Predictive Modeling of a Wood-Composite Manufacturing Process;case report;Stefan Steiner- Yan Zeng- Timothy M. Young- David J. Edwards- Frank M. Guess - Chung-Hao Chen;/doi/abs/10.1080/00224065.2016.11918167;1;48;3;2016
Statistics for Engineering and the Sciences: 6th edition;book review;Willis A. Jensen - Melvin Alexander;/doi/abs/10.1080/00224065.2016.11918168;0;48;3;2016
A DOE Handbook: A Simple Approach to Basic Statistical Design of Experiments;book review;J. Brooke Marshall;/doi/abs/10.1080/00224065.2016.11918169;0;48;3;2016
Using Curve-Registration Information for Profile Monitoring;article;Marco Grasso- Alessandra Menafoglio- Bianca M. Colosimo - Piercesare Secchi;/doi/abs/10.1080/00224065.2016.11918154;10;48;2;2016
Assessing Binary Measurement Systems: A Cost-Effective Alternative to Complete Verification;article;Daniel E. Severn- Stefan H. Steiner - R. Jock MacKay;/doi/abs/10.1080/00224065.2016.11918155;0;48;2;2016
Robust Multivariate Control Chart Based on Goodness-of-Fit Test;article;Chen Zhang- Nan Chen - Changliang Zou;/doi/abs/10.1080/00224065.2016.11918156;3;48;2;2016
Confirmation Runs in Design of Experiments;article;Willis A. Jensen;/doi/abs/10.1080/00224065.2016.11918157;4;48;2;2016
The Case Against the Use of Synthetic Control Charts;article;Sven Knoth;/doi/abs/10.1080/00224065.2016.11918158;8;48;2;2016
Analysis of Subjective Ordinal Responses in Mixture Experiments;case report;Stefan Steiner- Michelle Mancenido- Rong Pan - Douglas Montgomery;/doi/abs/10.1080/00224065.2016.11918159;0;48;2;2016
Practical Attribute and Variable Measurement Systems Analysis (MSA): A Guide for Conducting Gage R&R Studies and Test Method Validations;book review;Willis A. Jensen - Joseph Conklin;/doi/abs/10.1080/00224065.2016.11918160;0;48;2;2016
Missing Data Analysis in Practice;book review;Richard Goldstein;/doi/abs/10.1080/00224065.2016.11918161;0;48;2;2016
Journal of Quality Technology;announcement;NA;/doi/abs/10.1080/00224065.2016.11918147;0;48;1;2016
Statistical Learning Methods Applied to Process Monitoring: An Overview and Perspective;article;Maria Weese- Waldyn Martinez- Fadel M. Megahed - L. Allison Jones-Farmer;/doi/abs/10.1080/00224065.2016.11918148;7;48;1;2016
Monitoring Temporal Homogeneity in Attributed Network Streams;article;Bahareh Azarnoush- Kamran Paynabar- Jennifer Bekki - George Runger;/doi/abs/10.1080/00224065.2016.11918149;19;48;1;2016
A Study of Two Types of Split-Plot Designs;article;Pi-Wen Tsai;/doi/abs/10.1080/00224065.2016.11918150;0;48;1;2016
The Statistical Evaluation of a Binary Test Based on Combined Samples;article;Tashi P. Erdmann- Thomas S. Akkerhuis- Jeroen De Mast - Stefan H. Steiner;/doi/abs/10.1080/00224065.2016.11918151;1;48;1;2016
A Gradient Approach to the Optimal Design of CUSUM Charts Under Unknown Mean-Shift Sizes;article;Wenpo Huang- Lianjie Shu - Wei Jiang;/doi/abs/10.1080/00224065.2016.11918152;3;48;1;2016
Nonlinear Profile Monitoring for Oven-Temperature Data;case report;Stefan Steiner- Willis A. Jensen- Scott D. Grimshaw - Ben Espen;/doi/abs/10.1080/00224065.2016.11918153;4;48;1;2016
Optimal Design of Blocked Experiments in the Presence of Supplementary Information About the Blocks;article;Bradley Jones - Peter Goos;/doi/abs/10.1080/00224065.2015.11918136;1;47;4;2015
Overview of PCA-Based Statistical Process-Monitoring Methods for Time-Dependent: High-Dimensional Data;article;Bart De Ketelaere- Mia Hubert - Eric Schmitt;/doi/abs/10.1080/00224065.2015.11918137;8;47;4;2015
Bayesian Life Test Planning for Log-Location-Scale Family of Distributions;article;Yili Hong- Caleb King- Yao Zhang - William Q. Meeker;/doi/abs/10.1080/00224065.2015.11918138;6;47;4;2015
Response Surface Methodology Using Split-Plot Definitive Screening Designs;article;Chang-Yun Lin - Po Yang;/doi/abs/10.1080/00224065.2015.11918139;4;47;4;2015
Another Look at the EWMA Control Chart with Estimated Parameters;article;Nesma A. Saleh- Mahmoud A. Mahmoud- L. Allison Jones-Farmer- Inez Zwetsloot - William H. Woodall;/doi/abs/10.1080/00224065.2015.11918140;33;47;4;2015
The Monitoring and Improvement of Surgical-Outcome Quality;article;William H. Woodall- Sandy L. Fogel MD - Stefan H. Steiner;/doi/abs/10.1080/00224065.2015.11918141;9;47;4;2015
Statistical Methods for Combining Information: Stryker Family of Vehicles Reliability Case Study;case report;Stefan Steiner- Rebecca M. Dickinson- Laura J. Freeman- Bruce A. Simpson - Alyson G. Wilson;/doi/abs/10.1080/00224065.2015.11918142;3;47;4;2015
Reliability Engineering;book review;Willis A. Jensen - Laura J. Freeman;/doi/abs/10.1080/00224065.2015.11918143;0;47;4;2015
Index;index;NA;/doi/abs/10.1080/00224065.2015.11918144;0;47;4;2015
Key Words;index;NA;/doi/abs/10.1080/00224065.2015.11918145;0;47;4;2015
Editorial Collaborators;Editorial Collaborators;Bradley Jones 
(Editor);/doi/abs/10.1080/00224065.2015.11918146;0;47;4;2015
Letter to the Editor;letter;Willis A. Jensen;/doi/abs/10.1080/00224065.2015.11918127;0;47;3;2015
Inverting Tolerance Bounds for Confidence on a Specified Proportion of a Population Meeting a Specification;article;M. S. Hamada - A. A. Robertson;/doi/abs/10.1080/00224065.2015.11918128;0;47;3;2015
I-Optimal Design of Mixture Experiments in the Presence of Ingredient Availability Constraints;article;Utami Syafitri- Bagus Sartono - Peter Goos;/doi/abs/10.1080/00224065.2015.11918129;2;47;3;2015
Analysis of Reliability Experiments with Random Blocks and Subsampling;article;Jennifer L. K. Kensler- Laura J. Freeman - G. Geoffrey Vining;/doi/abs/10.1080/00224065.2015.11918130;7;47;3;2015
Multivariate Exponentially Weighted Moving-Average Chart for Monitoring Poisson Observations;article;Nan Chen- Zhonghua Li - Yanjing Ou;/doi/abs/10.1080/00224065.2015.11918131;4;47;3;2015
Nonparametric CUSUM Control Charts and Their Use in Two-Stage SPC Applications;article;Tatevik Ambartsoumian - Daniel R. Jeske;/doi/abs/10.1080/00224065.2015.11918132;2;47;3;2015
A Prediction Interval Estimator for the Original Response When Using Box–Cox Transformations;article;Marcus B. Perry - Michael L. Walker;/doi/abs/10.1080/00224065.2015.11918133;2;47;3;2015
Practical Engineering: Process: and Reliability Statistics;book review;Willis A. Jensen - Jim Breneman;/doi/abs/10.1080/00224065.2015.11918134;0;47;3;2015
The Six Sigma Handbook: 4th edition;book review;Stephanie P. DeHart;/doi/abs/10.1080/00224065.2015.11918135;0;47;3;2015
The Case Against Normal Plots of Effects;article;Russell V. Lenth;/doi/abs/10.1080/00224065.2015.11918111;1;47;2;2015
Discussion;article;Bradley Jones;/doi/abs/10.1080/00224065.2015.11918112;0;47;2;2015
Discussion;article;Joseph G. Voelkel;/doi/abs/10.1080/00224065.2015.11918113;0;47;2;2015
Discussion;article;Douglas C. Montgomery;/doi/abs/10.1080/00224065.2015.11918114;0;47;2;2015
Discussion: Better: Not Fewer: Plots;article;Robert Mee;/doi/abs/10.1080/00224065.2015.11918115;0;47;2;2015
Discussion: On Daniel Plots;article;David M. Steinberg;/doi/abs/10.1080/00224065.2015.11918116;0;47;2;2015
Discussion;article;Eric D. Schoen - Peter Goos;/doi/abs/10.1080/00224065.2015.11918117;0;47;2;2015
Discussion;article;R. Dennis Cook - Christopher J. Nachtsheim;/doi/abs/10.1080/00224065.2015.11918118;0;47;2;2015
Rejoinder;article;Russell V. Lenth;/doi/abs/10.1080/00224065.2015.11918119;0;47;2;2015
The Difficulty in Designing Shewhart X̄ and X Control Charts with Estimated Parameters;article;Nesma A. Saleh- Mahmoud A. Mahmoud- Matthew J. Keefe - William H. Woodall;/doi/abs/10.1080/00224065.2015.11918120;37;47;2;2015
Effect of the Amount of Phase I Data on the Phase II Performance of S2 and S Control Charts;article;Eugenio K. Epprecht- Lorena D. Loureiro - S. Chakraborti;/doi/abs/10.1080/00224065.2015.11918121;19;47;2;2015
Staggered-Level Designs for Response Surface Modeling;article;Heidi Arnouts - Peter Goos;/doi/abs/10.1080/00224065.2015.11918122;4;47;2;2015
Control Charts for Simultaneous Monitoring of Parameters of a Shifted Exponential Distribution;article;A. Mukherjee- A. K. McCracken - S. Chakraborti;/doi/abs/10.1080/00224065.2015.11918123;8;47;2;2015
Using ANOM Slicing for Multi-Way Models with Significant Interaction;article;Peter Wludyka;/doi/abs/10.1080/00224065.2015.11918124;0;47;2;2015
Statistical Process Control for the FDA-Regulated Industry;book review;Willis A. Jensen - Willis A. Jensen;/doi/abs/10.1080/00224065.2015.11918125;0;47;2;2015
Sample Size and Power Determination;book review;Jennifer H. Van Mullekom;/doi/abs/10.1080/00224065.2015.11918126;0;47;2;2015
On Algorithms for Obtaining Orthogonal and Near-Orthogonal Arrays for Main-Effects Screening;article;R. Lekivetz- R. Sitter- D. Bingham- M. S. Hamada- L. M. Moore - J. R. Wendelberger;/doi/abs/10.1080/00224065.2015.11918102;1;47;1;2015
Cluster-Based Profile Analysis in Phase I;article;Yajuan Chen- Jeffrey B. Birch - William H. Woodall;/doi/abs/10.1080/00224065.2015.11918103;7;47;1;2015
Residuals-Based CUSUM Charts for Poisson INAR(1) Processes;article;Christian H. Weiß - Murat Caner Testik;/doi/abs/10.1080/00224065.2015.11918104;2;47;1;2015
Identification of Dispersion Effects from Partially Replicated Two-Level Factorial Designs;article;Shin-Fu Tsai- Chen-Tuo Liao - Feng-Shun Chai;/doi/abs/10.1080/00224065.2015.11918105;1;47;1;2015
Searching for D-Efficient Equivalent-Estimation Second-Order Split-Plot Designs;article;Nam-Ky Nguyen - Tung-Dinh Pham;/doi/abs/10.1080/00224065.2015.11918106;2;47;1;2015
Searching for Powerful Supersaturated Designs;article;Maria L. Weese- Byran J. Smucker - David J. Edwards;/doi/abs/10.1080/00224065.2015.11918107;5;47;1;2015
Quality Improvement through Planned Experimentation: 3rd edition;book review;Willis A. Jensen - Lu Lu;/doi/abs/10.1080/00224065.2015.11918108;0;47;1;2015
Applied Reliability: 3rd edition;book review;William Q. Meeker;/doi/abs/10.1080/00224065.2015.11918109;0;47;1;2015
Applied Reliability Engineering and Risk Analysis: Probabilistic Models and Statistical Inference;book review;Rong Pan;/doi/abs/10.1080/00224065.2015.11918110;0;47;1;2015
Fractional Brownian Fields for Response Surface Metamodeling;article;Ning Zhang - Daniel W. Apley;/doi/abs/10.1080/00224065.2014.11917972;2;46;4;2014
A Robust Estimator for Location in Phase I Based on an EWMA Chart;article;Inez M. Zwetsloot- Marit Schoonhoven - Ronald J. M. M. Does;/doi/abs/10.1080/00224065.2014.11917973;7;46;4;2014
A Gaussian Process Control Chart for Monitoring Autocorrelated Process Data;article;Hussam Alshraideh - Enas Khatatbeh;/doi/abs/10.1080/00224065.2014.11917974;1;46;4;2014
Parametric Yield Modeling Using Hidden Variable Logistic Regression;article;Jung Yoon Hwang - Hyun Cheol Lee;/doi/abs/10.1080/00224065.2014.11917975;2;46;4;2014
CUSUM Charts for Monitoring the Characteristic Life of Censored Weibull Lifetimes;article;Rebecca M. Dickinson- Denisa A. Olteanu Roberts- Anne R. Driscoll- William H. Woodall - G. Geoffrey Vining;/doi/abs/10.1080/00224065.2014.11917976;6;46;4;2014
Statistical Surface Monitoring by Spatial-Structure Modeling;article;Andi Wang- Kaibo Wang - Fugee Tsung;/doi/abs/10.1080/00224065.2014.11917977;13;46;4;2014
Modern Industrial Statistics: With Applications in R: MINITAB: and JMP: 2nd edition;book review;Michael Joner;/doi/abs/10.1080/00224065.2014.11917978;0;46;4;2014
Equivalence and Noninferiority Tests for Quality: Manufacturing and Test Engineers;book review;John L. Szarka III;/doi/abs/10.1080/00224065.2014.11917979;5;46;4;2014
Index;index;NA;/doi/abs/10.1080/00224065.2014.11917980;0;46;4;2014
Editorial Collaborators;Editorial Collaborators;NA;/doi/abs/10.1080/00224065.2014.11917981;0;46;4;2014
Dimensional Analysis and Its Applications in Statistics;article;Weijie Shen- Tim Davis- Dennis K. J. Lin - Christopher J. Nachtsheim;/doi/abs/10.1080/00224065.2014.11917964;8;46;3;2014
Monitoring Product Size and Edging from Bivariate Profile Data;article;Román Viveros-Aguilera- Stefan H. Steiner - R. Jock MacKay;/doi/abs/10.1080/00224065.2014.11917965;3;46;3;2014
Multimode Geometric-Profile Monitoring with Correlated Image Data and Its Application to Nanoparticle Self-Assembly Processes;article;Chiwoo Park - Abhishek K. Shrivastava;/doi/abs/10.1080/00224065.2014.11917966;3;46;3;2014
Data-Driven Cyber-Vulnerability Maintenance Policies;article;Anthony Afful-Dadzie - Theodore T. Allen;/doi/abs/10.1080/00224065.2014.11917967;2;46;3;2014
Construction of Minimal-Point Mixed-Level Screening Designs Using Conference Matrices;article;Jinyu Yang- Dennis K. J. Lin - Min-Qian Liu;/doi/abs/10.1080/00224065.2014.11917968;2;46;3;2014
An Overview of Phase I Analysis for Process Improvement and Monitoring;article;L. Allison Jones-Farmer- William H. Woodall- Stefan H. Steiner - Charles W. Champ;/doi/abs/10.1080/00224065.2014.11917969;50;46;3;2014
Predictive Business Analytics–Forward-Looking Capabilities to Improve Business Performance;book review;Zhaojun (Steven) Li;/doi/abs/10.1080/00224065.2014.11917970;0;46;3;2014
Statistical Thinking: Improving Business Performance: 2nd ed;book review;Wade E. Molnau;/doi/abs/10.1080/00224065.2014.11917971;0;46;3;2014
From Profile to Surface Monitoring: SPC for Cylindrical Surfaces Via Gaussian Processes;article;Bianca M. Colosimo- Paolo Cicorella- Massimo Pacella - Marzia Blaco;/doi/abs/10.1080/00224065.2014.11917956;15;46;2;2014
Design and Evaluation of Accelerated Life Testing Plans with Dual Objectives;article;Rong Pan - Tao Yang;/doi/abs/10.1080/00224065.2014.11917957;7;46;2;2014
Individual T2 Control Chart for Compositional Data;article;Marina Vives-Mestres- Josep Daunis-I-Estadella - Josep-Antoni Martín-Fernández;/doi/abs/10.1080/00224065.2014.11917958;2;46;2;2014
Exact Inferences for a Gamma Distribution;article;A. J. Hayter - S. Kiatsupaibul;/doi/abs/10.1080/00224065.2014.11917959;0;46;2;2014
Assessing the Capability of a Manufacturing Process Using Nonparametric Bayesian Density Estimation;article;Alan M. Polansky;/doi/abs/10.1080/00224065.2014.11917960;2;46;2;2014
Batch Variability in Accelerated-Degradation Testing;case report;Ming Li - Necip Doganaksoy;/doi/abs/10.1080/00224065.2014.11917961;5;46;2;2014
Design and Analysis of Experiments by Douglas Montgomery: A Supplement for Using JMP®;book review;Willis A. Jensen;/doi/abs/10.1080/00224065.2014.11917962;0;46;2;2014
Introduction to Statistical Process Control;book review;William H. Woodall;/doi/abs/10.1080/00224065.2014.11917963;0;46;2;2014
Application of Bayesian Methods in Reliability Data Analyses;article;Ming Li - William Q. Meeker;/doi/abs/10.1080/00224065.2014.11917951;11;46;1;2014
Bayesian Binomial Assurance Tests for System Reliability Using Component Data;article;M. S. Hamada- A. G. Wilson- B. P. Weaver- R. W. Griffiths - H. F. Martz;/doi/abs/10.1080/00224065.2014.11917952;2;46;1;2014
An Introduction to Statistical Issues and Methods in Metrology for Physical Science and Engineering;article;Stephen Vardeman- Michael S. Hamada- Tom Burr- Max Morris- Joanne Wendelberger- J. Marcus Jobe- Leslie Moore - Huaiquing Wu;/doi/abs/10.1080/00224065.2014.11917953;1;46;1;2014
A Control Chart Based on A Nonparametric Multivariate Change-Point Model;article;Mark D. Holland - Douglas M. Hawkins;/doi/abs/10.1080/00224065.2014.11917954;14;46;1;2014
